Gene,Weight
asRNA:CR46484,0.00012617176831919641
lncRNA:CR44109,0.00012229576762288252
tilB,0.0001221404851625062
asRNA:CR43152,0.00012136932929739195
Kaz1-ORFA,0.00012113454106493297
CG13110,0.00012020778114971378
CG18480,0.00011993403641180928
CG42556,0.00011911918308805894
lncRNA:CR45226,0.00011779764548351627
Fbp1,0.00011766890576722399
nvd,0.00011672976542689401
Cyp4d8,0.00011555120887910017
CG32719,0.00011526693570837956
Elo68beta,0.00011481396513403838
CG7335,0.00011470466485000031
CG46427,0.00011349918678495647
CG17781,0.00011328215913834836
CG31624,0.00011205993948315083
lncRNA:CR43893,0.00011091176742770807
CG18539,0.00011022034633606493
Ccp84Ab,0.00010997103416310908
Cp7Fc,0.0001096182499737343
pie,0.00010948007827137209
lncRNA:CR44749,0.00010873664568823255
Hsc70-4,0.00010839360621487146
CR46232,0.0001079243556154403
CG46387,0.00010769267546948663
lncRNA:CR45982,0.0001063489600921216
CG46428,0.00010604122674675826
Him,0.00010590453166766662
CG3610,0.00010540905505749976
CG3117,0.00010500218172917111
Cpr92A,0.00010492309853560254
lncRNA:CR44834,0.0001045435123518821
Vm32E,0.00010201504639446161
5.8SrRNA:CR45842,0.00010189041385648627
Or49b,0.00010142530789822692
CG32829,0.00010093202202274874
lncRNA:CR45120,0.00010078719853284668
Tim17b2,0.00010067902268689523
5.8SrRNA:CR45852,0.00010041041253499051
Grl62c,0.00010030133450081833
lncRNA:CR44915,0.0001002774557597599
lncRNA:CR44900,9.955119661095116e-05
CG43060,9.913347373645184e-05
COX1,9.893834195815397e-05
CG44037,9.753644250411428e-05
tld,9.734969694983661e-05
ppk20,9.724105843997316e-05
JYalpha,9.689777921182543e-05
Or33a,9.625831637306419e-05
Pglym87,9.606208790595572e-05
CG32246,9.589338768598104e-05
CG13884,9.588194202278912e-05
CG46468,9.560893232686507e-05
jhamt,9.53676144810899e-05
CG46467,9.503663874352578e-05
CG30485,9.396425703335826e-05
E(spl)malpha-BFM,9.312935074131352e-05
Spn42De,9.305160316146447e-05
Ugt37E1,9.293910457756616e-05
mas,9.252344699553433e-05
Ucp4C,9.246866449496324e-05
Psc,9.244411211587118e-05
Btnd,9.183419593722863e-05
5.8SrRNA:CR45839,9.16205482361827e-05
Esp,8.985355880239328e-05
Alp4,8.872076368697687e-05
lbe,8.868152942168089e-05
TTLL1A,8.822484483913274e-05
gNacalpha,8.785058321348646e-05
in,8.774080418033194e-05
asRNA:CR45129,8.751836183239286e-05
lncRNA:CR45234,8.740923438397057e-05
CG14507,8.716769352638476e-05
CG6462,8.68474800506469e-05
CR46419,8.618592488360647e-05
CG5506,8.52151767728141e-05
Ndg,8.480464769834005e-05
lncRNA:CR44612,8.459060162789525e-05
CG14125,8.401750765064265e-05
Acp36DE,8.30204291383742e-05
robl37BC,8.288812803391603e-05
lncRNA:CR43418,8.283740475344778e-05
asRNA:CR43463,8.236390856954727e-05
CR31427,8.227295584701164e-05
djl,8.191179635131198e-05
CG9702,8.170076819179099e-05
CG13442,8.055613624864104e-05
CG11145,8.012255451893789e-05
asRNA:CR45139,7.940612981879993e-05
HLH4C,7.931704197770461e-05
CG30076,7.900447690755353e-05
lncRNA:CR43949,7.887146297415567e-05
al,7.877402850493325e-05
lncRNA:CR45660,7.843152784716476e-05
net,7.796398884501581e-05
CG43330,7.79119006970532e-05
CR34254,7.733640315468545e-05
Or35a,7.688298739271636e-05
eyg,7.685811240368722e-05
lncRNA:CR45994,7.637797962644492e-05
lncRNA:CR44977,7.590933799486001e-05
CG45084,7.559238164486849e-05
lncRNA:CR43937,7.541153467087709e-05
CG15044,7.465163659805769e-05
alpha-Est4aPsi,7.452930660069556e-05
Tengl3,7.365563493320998e-05
lncRNA:CR46061,7.354067322969937e-05
lncRNA:CR45552,7.329515536390438e-05
lncRNA:CR45187,7.325097870656331e-05
tutl,7.313924762630156e-05
lncRNA:CR45021,7.293410727666433e-05
CG2150,7.255776356854661e-05
CG31601,7.250389407028179e-05
lncRNA:CR43174,7.242978027534018e-05
alpha-Est6,7.240469340742731e-05
CG32026,7.175516137130418e-05
lncRNA:CR45457,7.156017750362931e-05
link,7.134587421928278e-05
lncRNA:CR42794,7.101236434173125e-05
CG30395,7.060478951275251e-05
asRNA:CR45044,7.000013414262917e-05
asRNA:CR44976,6.99344268938399e-05
CG5024,6.984000960707022e-05
CG30037,6.937349667113348e-05
lncRNA:CR45398,6.894185929841831e-05
fal,6.863879637657474e-05
tHMG2,6.859810232102952e-05
lncRNA:CR45233,6.84397402383366e-05
pgc,6.793662595791097e-05
sut1,6.720086103410989e-05
fw,6.696275444086812e-05
Ts,6.695581448051133e-05
lncRNA:CR45736,6.641983024108026e-05
dmrt93B,6.617779060059316e-05
CG7164,6.59675051412941e-05
lncRNA:CR45188,6.581599871298715e-05
Ubc87F,6.528707690130055e-05
Obp85a,6.513372442887687e-05
lncRNA:CR45959,6.512614853870616e-05
lncRNA:CR43607,6.479166448090178e-05
KP78b,6.465021965131702e-05
ATPCL,6.463966246946514e-05
Ppox,6.456085955680177e-05
CG43184,6.42701741647192e-05
CG32087,6.400536369202668e-05
lncRNA:CR45514,6.397365817802776e-05
Vha100-2,6.328734779714032e-05
lncRNA:CR46234,6.256299161333353e-05
solo,6.219873864324451e-05
stw,6.20672273165147e-05
CG10761,6.198213528822717e-05
CG33337,6.194964603277267e-05
CG12448,6.19019510903232e-05
Cpr65Az,6.170496069799054e-05
CG33223,6.164095335660396e-05
lncRNA:CR45423,6.132014013807262e-05
CG10300,6.124802161030057e-05
pav,6.110727665412513e-05
CG34316,6.077219173534062e-05
ogre,6.0694463992931796e-05
shps,6.045775806049246e-05
Acsx4,6.011976387747752e-05
nompC,5.982142783005679e-05
lncRNA:CR44680,5.978378750410447e-05
sip2,5.9732054127101364e-05
fan,5.955717781983733e-05
Cyp6a17,5.9362299388549866e-05
lncRNA:CR46271,5.914396457366395e-05
Sprn,5.8919300027944576e-05
CR43975,5.8890105613251706e-05
asRNA:CR46097,5.8495795733752404e-05
lncRNA:CR45166,5.849070203505009e-05
a5,5.8472429092966656e-05
mtrm,5.837202536533916e-05
mms4,5.826088740993926e-05
lncRNA:CR46088,5.7976425429304844e-05
lncRNA:CR45284,5.792095966863108e-05
mfr,5.779600040615992e-05
CG15336,5.768142285846748e-05
lncRNA:CR45274,5.7391896820283204e-05
CG18810,5.713848976240761e-05
CG15641,5.7127734350692706e-05
CG10051,5.711970961433186e-05
Gapdh2,5.684810152490365e-05
CG5707,5.657894299103837e-05
lncRNA:CR45203,5.632228473583116e-05
asRNA:CR43430,5.6178738211081825e-05
CG13501,5.61754512907075e-05
Alms1b,5.6021283603906904e-05
CG42659,5.590092495269609e-05
Spn75F,5.5753181776359854e-05
lncRNA:CR45358,5.5718399596178884e-05
kek3,5.567779914421469e-05
Hsp83,5.554524798255178e-05
CG7567,5.551569473435198e-05
lncRNA:CR44150,5.5472676129160736e-05
alpha-Est10,5.529475347873404e-05
CG18540,5.4737035126763384e-05
lncRNA:CR45199,5.458418486908227e-05
CG15614,5.3968673442799446e-05
Pkg21D,5.3828776893689206e-05
CG14835,5.3819825765652486e-05
Mlh1,5.3816919603275285e-05
ppk7,5.3568913099275674e-05
asRNA:CR44972,5.3470043514514964e-05
Gs2,5.343653506896833e-05
CG2113,5.283757119826257e-05
lncRNA:CR45123,5.2758719826853714e-05
nau,5.261236777818987e-05
CG15468,5.2490639599199776e-05
asRNA:CR43889,5.2375231273741144e-05
Hsc70-2,5.233215383271024e-05
lncRNA:CR45673,5.212895196169425e-05
CG7370,5.2020478278492786e-05
CG15650,5.176518106869604e-05
Arp53D,5.174561584280077e-05
scpr-A,5.1697696793157e-05
ro,5.161982795568452e-05
asRNA:CR46018,5.1589868317029346e-05
CREG,5.1494327655497486e-05
CG31157,5.137988007584868e-05
smo,5.135339384674973e-05
sm,5.125592909342235e-05
lncRNA:CR45880,5.119848965230651e-05
Ccp84Ac,5.117930393136885e-05
thr,5.116704749178186e-05
egl,5.110197415339994e-05
lncRNA:CR45571,5.1099539676430274e-05
CG3251,5.0987162391603804e-05
lncRNA:CR43874,5.0785504896051755e-05
Mlc2,5.064359803438025e-05
CG34185,5.054593740033577e-05
lncRNA:CR43900,5.0389785907607196e-05
CG30461,5.025341670607624e-05
CG18063,4.981344261001958e-05
CG14053,4.9704119105160485e-05
CG16782,4.958769674224973e-05
lncRNA:CR45677,4.955739318735805e-05
spag4,4.905487705443458e-05
SdhB,4.905388807474719e-05
CG31909,4.865721575718015e-05
Duox,4.8422887403035317e-05
lncRNA:CR45866,4.8415531489164125e-05
eIF3g2,4.832764803477838e-05
lncRNA:CR45241,4.824788208596705e-05
CG13029,4.81836761597952e-05
lncRNA:CR45559,4.7885965939172235e-05
angel,4.7795685158444776e-05
CG31913,4.776946980549805e-05
Dhc36C,4.76399296715018e-05
CG46298,4.761036049970357e-05
18SrRNA-Psi:CR45861,4.744280570662405e-05
tomboy40,4.7314469884511754e-05
osk,4.703306235420157e-05
lncRNA:CR45215,4.677642749760087e-05
rho,4.669642089181471e-05
Poxm,4.65501341659008e-05
CG18745,4.654329000103878e-05
snRNA:U2:38ABa,4.6331888503415455e-05
lncRNA:CR44264,4.614711797931622e-05
TwdlC,4.6076224211673354e-05
E(spl)mdelta-HLH,4.596327558888357e-05
lncRNA:CR44471,4.590494715666736e-05
muc,4.57425691404339e-05
CG15263,4.566949545387619e-05
stau,4.5654878634012633e-05
CG3777,4.560926862314776e-05
Prat,4.5493064852285386e-05
CG14427,4.522965720392541e-05
CG13299,4.520855945166982e-05
5.8SrRNA:CR40454,4.5055630302572676e-05
alphaTry,4.481166843793547e-05
lncRNA:CR45262,4.480085875821465e-05
lncRNA:CR45593,4.476294417084352e-05
RpLP0,4.475659236258046e-05
Treh,4.467496321976751e-05
Odc1,4.4622615803211335e-05
Pdp1,4.451846579483021e-05
asRNA:CR45144,4.444160483971154e-05
Drip,4.425571224332615e-05
Had1,4.421023991857271e-05
Argk1,4.375547056614779e-05
asRNA:CR44275,4.369637555346552e-05
asRNA:CR46256,4.349368570566258e-05
Edg84A,4.335663117139689e-05
kipf,4.3298752385453464e-05
lncRNA:CR44294,4.323921071966358e-05
lncRNA:CR45825,4.323247883372666e-05
Pzl,4.318526429875428e-05
Hsc70-1,4.31576820844877e-05
lncRNA:CR44785,4.314858019593079e-05
CG46457,4.3148076906209734e-05
lncRNA:CR45618,4.3118554928993636e-05
imd,4.296403534956534e-05
ms(2)35Ci,4.275401000810245e-05
Abd-B,4.270342535986862e-05
CG11905,4.264740388864167e-05
Bfc,4.250366781810592e-05
r-l,4.240679466209264e-05
CG31016,4.2225103974859575e-05
CG7309,4.2122754931150275e-05
lncRNA:CR46258,4.2078534113799974e-05
CG5418,4.204881191607789e-05
Ret,4.2037145642084016e-05
lncRNA:CR46064,4.2027678809343265e-05
CG32212,4.197399442026303e-05
cv-2,4.1953856798982386e-05
Cyp303a1,4.1824119936261834e-05
CG17650,4.162345538933739e-05
CG43312,4.1494789688994046e-05
ND-23,4.1454817595660004e-05
asRNA:CR44958,4.13783392992819e-05
Reepl1,4.134282984030898e-05
CG4271,4.128461656767929e-05
Ir94f,4.121939597329863e-05
CG3347,4.118043199426571e-05
CG7953,4.115927470054293e-05
e,4.111982932424858e-05
Takl1,4.104858788798469e-05
sty,4.091956513787548e-05
lncRNA:CR46100,4.085950752820739e-05
asRNA:CR45872,4.06365060111775e-05
Rel,4.050361334229748e-05
lncRNA:CR46060,4.050278954570286e-05
blw,4.042842531900786e-05
xmas,4.036030155389675e-05
lncRNA:CR46227,4.035389362180286e-05
tin,4.025922876239499e-05
fln,4.010031534745122e-05
FASN3,4.003035139463595e-05
LanB2,3.9943106038065495e-05
Jra,3.993006607385534e-05
CG1979,3.972656627742949e-05
sesB,3.968877295335004e-05
ND3,3.963093441681977e-05
bru1,3.945947086355947e-05
lncRNA:CR46127,3.94563259226957e-05
lncRNA:CR45176,3.944105059903142e-05
ATPsyngamma,3.935379539855683e-05
Nsun2,3.908387738229423e-05
asRNA:CR45272,3.9036267319575855e-05
PolD2,3.8982279319449874e-05
CG33140,3.8980041839215756e-05
lectin-37Db,3.882820428178207e-05
CG4955,3.8633110440434454e-05
Tb,3.843562728906815e-05
CG14297,3.825987345812899e-05
squ,3.8138782901396795e-05
sog,3.7969925147787306e-05
Rho1,3.79450246173143e-05
Rbp4,3.78270245248408e-05
Sp1,3.7588565501178836e-05
qtc,3.7552973422137576e-05
CG45075,3.7536759163392544e-05
lncRNA:CR45480,3.7245541700108496e-05
CG18744,3.705126372533612e-05
CG14852,3.70158155005028e-05
CG9008,3.692895218573587e-05
ord,3.691656953663769e-05
CG43647,3.6893716837485984e-05
mAcon1,3.6818359220623705e-05
Taf10,3.679094933696291e-05
Fur1,3.670722446027627e-05
CG43074,3.667820457158124e-05
lncRNA:CR45973,3.6612457978249015e-05
Nrx-IV,3.659267461564552e-05
dj,3.653271378597794e-05
asRNA:CR46470,3.649036877150684e-05
CG2681,3.6370884449194986e-05
pre-mod(mdg4)-G,3.6363493034812674e-05
Acp32CD,3.630157501739007e-05
AkhR,3.6263537357134295e-05
TpnC25D,3.62549959639305e-05
Tie,3.617721194492474e-05
Rtnl2,3.6165873123068925e-05
Desat2,3.6069858085625575e-05
ND-42,3.605674288849961e-05
asRNA:CR45929,3.579238960779965e-05
Gr5a,3.578485525571711e-05
Apc,3.5757645105309195e-05
hll,3.568293379646564e-05
lmd,3.5504361510156857e-05
CG34193,3.549748104819617e-05
lncRNA:CR46016,3.5494084844048165e-05
Hsp70Ba,3.5494004985907726e-05
asRNA:CR45713,3.5429309357101075e-05
lncRNA:CR45922,3.539786145573841e-05
Mnt,3.521411842047032e-05
asRNA:CR45028,3.511969919396822e-05
D,3.5102660412202955e-05
Blm,3.504289504898924e-05
CG46439,3.498135460018328e-05
cas,3.4979294317428066e-05
CG46399,3.4893795466750784e-05
Myo81F,3.478421933926403e-05
CG14309,3.4689715726340166e-05
Eno,3.463499624976923e-05
lncRNA:CR45809,3.4536554366640764e-05
lncRNA:CR45364,3.4466041622082664e-05
asRNA:CR46246,3.442526425842412e-05
CG13239,3.442120039219545e-05
asRNA:CR45822,3.441060575571567e-05
fat-spondin,3.434686032338651e-05
Gart,3.4208203304015904e-05
Galphao,3.414937474469947e-05
Act57B,3.412864590379197e-05
Dhc93AB,3.40893937751516e-05
S,3.4022027116239423e-05
asRNA:CR45682,3.4014223940072374e-05
lncRNA:CR46036,3.400852789458092e-05
boss,3.391152519265826e-05
lncRNA:CR45228,3.3760409415410945e-05
CG3857,3.3741560073379995e-05
Vajk3,3.372111689890912e-05
bab1,3.370141593905375e-05
CG43218,3.366815737626168e-05
Galphai,3.359599224144651e-05
Act88F,3.357194313111223e-05
Lk6,3.353648403588504e-05
CG3515,3.335532800309972e-05
Vm26Ab,3.327740535867008e-05
mira,3.326395017065237e-05
cGlr1,3.3147356540627086e-05
Osi22,3.2781278892491685e-05
CG14154,3.254849206433343e-05
CG9014,3.2537046222978316e-05
lncRNA:CR45238,3.241976754212221e-05
N,3.234467466555237e-05
PyK,3.2276685915378987e-05
CG32793,3.226920425635935e-05
lark,3.2253759393719346e-05
CG31099,3.2231461058151215e-05
lncRNA:CR44034,3.2191884122215784e-05
Cyp6a18,3.215572813674232e-05
Ccp84Aa,3.197497876524415e-05
Cyt-b5-r,3.196125099070609e-05
28SrRNA-Psi:CR45848,3.1927403880457156e-05
CG32201,3.186644183426084e-05
kis,3.185821757636228e-05
CR43186,3.185564956529947e-05
lncRNA:CR45949,3.174065435008465e-05
mey,3.1673058289391536e-05
lncRNA:CR45625,3.1671601903757646e-05
Eip75B,3.15406569336838e-05
MESK4,3.15276953837334e-05
Adk3,3.1504654976171026e-05
lncRNA:CR45588,3.148011940519561e-05
dtr,3.146410065575963e-05
lncRNA:CR44974,3.1424606712938376e-05
siz,3.142029554364832e-05
kek4,3.131419365154773e-05
asRNA:CR45142,3.1301873032388174e-05
c(2)M,3.11354452677176e-05
gsb,3.1056478811258934e-05
Obp57e,3.1046126861032246e-05
asRNA:CR45206,3.101718218759246e-05
slv,3.0988857882235236e-05
CG14218,3.088837817062849e-05
dec,3.08464491326721e-05
SerT,3.0810786690735055e-05
Jon65Aiii,3.072870592459988e-05
Jon44E,3.0682523664330745e-05
Delta,3.0621428114600076e-05
btl,3.061463369173635e-05
CG46311,3.05710104962666e-05
jb,3.0550465823043364e-05
CG5539,3.051873186630766e-05
swa,3.0366926857447583e-05
nab,3.0319106512652487e-05
asRNA:CR45210,3.0244766963563443e-05
asRNA:CR46109,3.0235170085557053e-05
Ets21C,3.018299203722449e-05
lncRNA:CR44951,3.0003763215960118e-05
Septin5,2.9988475791576885e-05
asRNA:CR46105,2.9981007057060773e-05
CG46456,2.9975053874093294e-05
Kaz-m1,2.988983191747459e-05
CG42831,2.9827429997224738e-05
Pdh,2.9805930542369983e-05
yem,2.9752840188269068e-05
mbc,2.9750867823346463e-05
mag,2.9662567711581536e-05
CG32985,2.9540529136709053e-05
Lip1,2.953924077263542e-05
UQCR-11L,2.9474639806869963e-05
Cds,2.8929031443214718e-05
para,2.8848202231729246e-05
GstD2,2.880816786948657e-05
RpL23A,2.8807409662879676e-05
ft,2.8789133053321617e-05
amos,2.8788634824254626e-05
asRNA:CR46089,2.871311393321778e-05
nullo,2.857230426059634e-05
mof,2.8558700821429315e-05
CG5697,2.852746769214125e-05
Ripalpha,2.850293089067059e-05
CG33160,2.848474705988692e-05
Hsp70Ab,2.840854472791482e-05
ich,2.840450338287215e-05
CG2187,2.835282448737694e-05
RpLP1,2.8320684214614792e-05
CG3062,2.8220988246862477e-05
CG33286,2.822005639229021e-05
lncRNA:CR32690,2.8115908860172215e-05
CG4325,2.8041587192471656e-05
CG5614,2.7996995651821786e-05
CG2694,2.796485042391769e-05
CG32500,2.795597393766165e-05
pnr,2.787542037891472e-05
Amy-p,2.7772714677810856e-05
CG45092,2.7760720615773527e-05
mus101,2.769619799348351e-05
nesd,2.7689177413783228e-05
CG3081,2.7598071153932476e-05
lncRNA:CR43939,2.759325901056522e-05
rn,2.7586519869718217e-05
asRNA:CR45190,2.7558432522977127e-05
Tm1,2.753410893107844e-05
CG31525,2.746358284687266e-05
Pka-C2,2.73182918612929e-05
lncRNA:CR45306,2.7084811885474374e-05
Glyp,2.7014897232142708e-05
lncRNA:CR44949,2.7010075184866705e-05
Rab7,2.6973169541302673e-05
Muc11A,2.6954682505607074e-05
lncRNA:CR45803,2.693960478431473e-05
Actn,2.6926655353289685e-05
asRNA:CR45397,2.6876966541061984e-05
ine,2.6846153170333635e-05
CG31815,2.6833326591863378e-05
lncRNA:CR45232,2.673785119935453e-05
lncRNA:CR45410,2.6657285534683434e-05
Mdr65,2.6583889997590592e-05
CG46308,2.6577209533739304e-05
CG4836,2.655887218509177e-05
CG7432,2.6553763913928715e-05
Fer2LCH,2.6528694274039003e-05
Prosbeta1,2.651328655850546e-05
lncRNA:CR44055,2.646025091855303e-05
Phae1,2.642739947120079e-05
fng,2.6407465106518678e-05
eIF3i,2.6402724568669324e-05
CG11112,2.6390292597205528e-05
ken,2.633322333548422e-05
a10,2.631457890066395e-05
ScpX,2.627514107910535e-05
asRNA:CR46266,2.6233210818674263e-05
Btk,2.6210818627656627e-05
asRNA:CR44961,2.617711603719431e-05
CG14627,2.61562534303548e-05
Cyp6a9,2.6094458252212812e-05
Hsp70Bb,2.606515660350198e-05
asRNA:CR46012,2.6060525103621637e-05
CG14556,2.5895964002773822e-05
Pur-alpha,2.587844476741931e-05
Amyrel,2.58266787583521e-05
Trf,2.5804210171108492e-05
Scr,2.5697758029056572e-05
lbm,2.5472911797090948e-05
GMF,2.5430329675958857e-05
CG17744,2.542878065637889e-05
lncRNA:CR45179,2.5405899872246927e-05
lncRNA:CR43855,2.5396317539908697e-05
CG32459,2.5293031256466175e-05
vg,2.528756430683822e-05
pim,2.5280452150140193e-05
CG31542,2.527063910966181e-05
CG34217,2.5243851045892946e-05
CG13575,2.5060533576011236e-05
Galphaq,2.4963829808693145e-05
mbo,2.494329829679433e-05
lncRNA:CR46118,2.4876684188093988e-05
t-Grip91,2.4804004365225675e-05
CG45065,2.480046170030241e-05
Or23a,2.4787740937471417e-05
CG3690,2.475851283264365e-05
lncRNA:CR45533,2.4734444994977553e-05
qua,2.4727140025065577e-05
CG18563,2.466828727025833e-05
CG8851,2.465072174268283e-05
CG14740,2.4645043934959053e-05
Ccp84Ag,2.4627096093314997e-05
RasGAP1,2.4620040716597525e-05
Alp11,2.46051260120198e-05
vkg,2.4603526313544956e-05
insc,2.4561384111788804e-05
asRNA:ASTR,2.4516802523989785e-05
Hex-t1,2.4514511956810488e-05
CG45081,2.447346016315041e-05
Mdr50,2.4439598415526358e-05
lncRNA:CR46219,2.4428692189541207e-05
lncRNA:CR45953,2.438650877471546e-05
Or43b,2.4287675547985563e-05
sced,2.4282185289748655e-05
Caf1-105,2.426198704253685e-05
fd96Ca,2.4216164203278216e-05
CG17329,2.4215897993141318e-05
Prosalpha4T2,2.419169753891896e-05
robo1,2.4151019719713553e-05
Dip-B,2.4143940615253336e-05
Yp1,2.409917495445438e-05
Obp84a,2.4083058916855023e-05
GluClalpha,2.4047516083731765e-05
CG16957,2.4033084103340247e-05
CG14007,2.4018852216646257e-05
Hsp60B,2.4013927807967738e-05
CG4793,2.3902567176657263e-05
CR43276,2.3897588399500298e-05
asRNA:CR45185,2.3862353055800347e-05
m,2.3800312661982675e-05
lncRNA:CR45585,2.3790048590430742e-05
28SrRNA:CR45844,2.376265116377743e-05
asRNA:CR46128,2.3726987842019362e-05
asRNA:CR45501,2.3717385009615637e-05
pre-rRNA:CR45856,2.3659083332331126e-05
polo,2.3596981267348365e-05
Klp61F,2.340173854893958e-05
yl,2.33632756841851e-05
asRNA:CR45970,2.3347192645185423e-05
snRNA:U2:34ABb,2.334510732288275e-05
CG11663,2.3283601558867298e-05
lncRNA:CR45372,2.3238747272162762e-05
CG6432,2.32290266250832e-05
kay,2.322741478422604e-05
Srg2,2.3166780091096488e-05
alphaTub85E,2.309045456019548e-05
CG30355,2.2955947285556203e-05
lncRNA:CR45759,2.2841576218003915e-05
org-1,2.2841045032819417e-05
CG30283,2.2812660673031177e-05
pnt,2.277618045391336e-05
Atpalpha,2.2754324901035434e-05
lncRNA:CR45963,2.2716119321403538e-05
PolG1,2.2668784173925268e-05
lncRNA:CR45332,2.265994619662651e-05
Grip163,2.2643125419452174e-05
lncRNA:CR46393,2.2579559016881703e-05
Lcp65Ab1,2.254356636703555e-05
lncRNA:CR44947,2.2506588137222285e-05
w,2.2484149816038695e-05
RpL4,2.2469858729027568e-05
lncRNA:CR45938,2.2453554662283683e-05
SclA,2.2346812308715835e-05
CG13337,2.2339201253075607e-05
Dic2,2.2271343438132514e-05
lncRNA:CR45981,2.2254267445709148e-05
asRNA:CR45213,2.2250327601411604e-05
CG43658,2.2247366616441963e-05
CG46307,2.2226509398173593e-05
Alp1,2.222539841428413e-05
CG46310,2.2172389142948483e-05
lncRNA:CR45615,2.2165211143780755e-05
CG13359,2.2142695735664527e-05
asRNA:CR45874,2.2115294893192447e-05
Cdc7,2.2056653760118466e-05
cdi,2.2050508590493736e-05
Tis11,2.2039740648457953e-05
lncRNA:CR44964,2.2030231142144593e-05
Ssl2,2.2001223038467058e-05
CG2841,2.1944572271780564e-05
pre-mod(mdg4)-U,2.1902103755377785e-05
lncRNA:CR45290,2.1867116941903138e-05
SmydA-3,2.1855809526183358e-05
CG8788,2.1848198055638606e-05
ND5,2.1771236105339773e-05
Jon99Cii,2.177063471158043e-05
ImpE1,2.1767192650157556e-05
asRNA:CR45865,2.1765655798933376e-05
CG8852,2.159771714003778e-05
lncRNA:CR45699,2.1591278935157748e-05
CG46448,2.1536647332214567e-05
CG5246,2.1534865021744942e-05
Lcp9,2.148237383633773e-05
CG45493,2.146739898288102e-05
Hel89B,2.1434332886912244e-05
rau,2.1395422326910203e-05
tomboy20,2.1379827297940646e-05
Taf7,2.1368850773919856e-05
inv,2.131802527561163e-05
CG18088,2.1211724691413894e-05
slbo,2.113446617676842e-05
Gr22b,2.1130636464794814e-05
